customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category
985,59,815518,7,354,476050.6036326433,0.5837401548863953,7,0,0.6122636746136426,1,High
986,60,849666,23,823,418730.028080772,0.49281721062249406,6,1,0.3016395726872694,0,Medium
987,34,1466747,19,762,949929.7634687779,0.6476439109599528,0,3,0.3218589021919906,0,Medium
988,52,1710781,5,777,1339649.463267234,0.7830630941466113,4,2,0.3684454480933915,1,Medium
989,58,888665,11,510,427350.52115392894,0.4808904605829294,7,2,0.5453284618135557,1,Medium
990,53,878979,24,525,344342.9750547766,0.3917533582199081,5,5,0.5754382648907349,0,Medium
991,43,2359417,29,306,1656877.3310332696,0.7022401428120886,5,4,0.6870150715061406,1,High
992,35,916070,22,839,713444.3307077499,0.7788098406319931,5,4,0.4218955656419266,0,Medium
993,53,2132760,17,511,406135.4054666858,0.19042714860869758,6,1,0.38977214371885355,0,Medium
994,45,2475495,26,488,1249431.0339230304,0.5047196758317146,0,3,0.4259914752336829,0,Medium
995,37,1222996,1,374,800722.3807306492,0.6547219947821982,5,4,0.726362221294102,1,High
996,53,2167322,18,413,1025874.9583836515,0.47333758360947353,1,5,0.5556144179932548,1,Medium
997,22,894571,23,450,345696.11872333405,0.3864378777350641,1,2,0.4745025710448483,1,Medium
998,34,2456719,9,735,1372472.7856649926,0.5586608747947944,5,1,0.2980738045693485,0,Low
999,60,2326091,24,383,672448.8706462543,0.28908966615934384,6,4,0.5716703971279726,0,Medium
1000,60,1490334,28,511,513261.5213538183,0.3443936200568586,4,4,0.5055837697435706,0,Medium
1001,59,1629611,29,760,1294878.570849401,0.7945936612169413,0,0,0.25434035284944884,0,Low
1002,26,1016079,2,476,554297.242340132,0.5455257340621468,0,1,0.4697953201457627,0,Medium
1003,26,1312968,24,611,933584.7263062266,0.7110491088177523,5,1,0.447210582283031,1,Medium
1004,23,1254227,27,458,834610.2551607261,0.6654379591260005,3,5,0.6288016287083169,1,High
1005,27,549465,11,485,305827.1573700788,0.556590788075817,6,3,0.6056599039355097,1,High
1006,28,1631142,25,770,1123058.161913978,0.6885103577211413,2,4,0.37578306487090163,0,Medium
1007,62,595625,15,608,179289.64518983453,0.3010109468034997,6,1,0.41234147507498564,0,Medium
1008,35,933672,11,545,509767.65229683334,0.5459815141686089,4,5,0.5814165224008213,1,Medium
1009,49,358031,7,683,183821.1505704323,0.5134224426667867,0,3,0.3971359758060846,0,Medium
1010,53,2274601,4,341,1218489.4724689,0.5356937205553414,2,4,0.6086352235915877,0,High
1011,50,2218135,10,584,483647.3658051986,0.21804234900274266,5,2,0.36467527759275636,0,Medium
1012,59,2381552,9,599,700343.3014754361,0.29407012799864796,7,0,0.3332792183270023,0,Medium
1013,47,2015948,2,735,606116.5851172272,0.3006608231547774,4,3,0.33315225328896414,0,Medium
1014,56,642368,26,668,334906.46679167857,0.5213623138009343,0,0,0.2980996282820724,0,Low
1015,49,1060791,22,785,828247.3844940208,0.7807828163078503,5,2,0.39086495714073444,1,Medium
1016,58,2164968,8,735,1662364.802703399,0.7678472858275037,1,1,0.29554938074414433,0,Low
1017,53,2484847,11,727,643656.595424452,0.2590326870927876,0,4,0.2590187180246181,0,Low
1018,57,1478642,5,480,463394.0859291171,0.3133916701467408,1,1,0.39993958043627453,0,Medium
1019,47,1487558,18,639,186306.7094485093,0.12524332459541698,5,0,0.2765108015151189,0,Low
1020,53,1930969,15,790,732167.2785146431,0.3791709129015759,1,1,0.18731295504784767,0,Low
1021,24,2034441,20,794,1392110.7783498645,0.6842718851762546,3,1,0.26873214829066217,0,Low
1022,42,1552876,22,462,1150721.8282008888,0.741026217290298,7,3,0.6273471204541069,1,High
1023,22,590699,23,755,156858.66378901334,0.26554753569756057,7,5,0.4441027592607242,1,Medium
1024,30,2152947,28,391,615863.6900200631,0.28605613144218744,5,3,0.528061102669987,1,Medium
1025,25,1832579,13,404,466565.2151214567,0.2545948715561276,5,2,0.5000054247008359,1,Medium
1026,30,1872900,27,738,646286.2801973,0.34507249730220513,3,3,0.3017997981617397,0,Medium
1027,53,2218715,3,797,1471743.7243306744,0.6633315790133814,7,3,0.392644988529949,1,Medium
1028,58,791513,17,627,437548.5675924611,0.5528002289191222,2,3,0.44493560081989947,0,Medium
1029,33,2477890,9,840,1611021.5986756985,0.65015864250459,4,3,0.29442262200741154,0,Low
1030,51,635740,17,808,323033.33687912533,0.5081217744347144,7,5,0.4584775831697711,1,Medium
1031,56,430613,11,550,120749.54975959839,0.2804131546414028,2,2,0.4266719637421334,0,Medium
1032,44,373601,18,490,96985.2976051107,0.2595959261487809,6,3,0.5470434979296879,1,Medium
1033,35,2040584,7,346,216915.08746199182,0.10630049410462486,3,3,0.5057211544053406,1,Medium
1034,49,1112902,0,550,719699.8074640004,0.6466874958118508,2,0,0.5043019386428896,1,Medium
1035,28,1356904,13,363,940313.9261874672,0.6929848583153024,7,3,0.6913727597150084,1,High
1036,25,437405,22,619,278975.95534332725,0.6377978197398915,4,2,0.478554047177792,0,Medium
1037,49,421173,5,823,64052.59650177715,0.15208144040994354,4,5,0.3545607100733307,0,Medium
1038,24,346638,13,591,219614.28627923562,0.6335551390189063,0,2,0.4448065467648202,0,Medium
1039,32,1550251,1,328,204690.8280095607,0.13203721720518852,7,1,0.5765792216228559,1,Medium
1040,22,1462496,8,736,254350.205356334,0.17391514599447383,2,3,0.27851118342688896,0,Low
1041,47,2405039,28,346,982056.2153098264,0.4083327610528671,3,4,0.5724976836570579,1,Medium
1042,51,2364798,11,716,1024673.8460880109,0.4333029062473881,0,1,0.21567472185553824,0,Low
1043,56,1373494,4,750,922003.2354787719,0.6712830456330875,2,2,0.35152464133440975,0,Medium
1044,56,1121929,1,373,645859.5485223967,0.5756688244286374,5,1,0.6252306308597535,1,High
1045,46,1016369,18,352,210717.81364466148,0.2073241250418514,4,4,0.6001251709550551,1,High
1046,63,1622649,6,532,419134.6961616019,0.258302748260161,3,0,0.34626108315852566,0,Medium
1047,47,2327842,6,499,698288.8911105345,0.29997263178108075,7,4,0.5245301970055667,0,Medium
1048,25,1317977,9,848,245896.08418638931,0.18657084621840087,7,5,0.34586781651640747,0,Medium
1049,40,1034459,16,396,311735.6890487984,0.3013514204514615,5,5,0.6351119393691311,1,High
1050,31,1776075,25,348,1083438.978370162,0.6100187088778132,2,1,0.5328328696476905,1,Medium
1051,30,608710,13,821,163731.442208303,0.26898102907509813,7,3,0.3450452084124222,0,Medium
1052,60,647608,26,339,443450.7132194379,0.6847517529422705,7,0,0.6399315524739759,1,High
1053,58,1476855,10,452,633071.4652849472,0.4286618965876455,7,5,0.6390218156811653,1,High
1054,26,381991,27,405,124550.08806145373,0.3260550328710722,4,4,0.6138274704703184,1,High
1055,28,785714,19,510,305401.2750182593,0.3886926731842112,4,3,0.5148164681433358,1,Medium
1056,43,976503,5,501,582628.2869758364,0.5966477184154441,5,4,0.6104555708692361,1,High
1057,46,422772,7,732,195217.0393156997,0.46175489227219324,2,2,0.35160243611677633,0,Medium
1058,63,1577991,18,446,165839.0663712661,0.10509506478254065,2,3,0.43882486851358266,0,Medium
1059,32,1277469,29,798,952514.9853812326,0.7456266926095526,7,2,0.394450820946153,0,Medium
1060,46,1861853,18,581,272197.69932390464,0.1461972021012962,3,0,0.27406743935395705,0,Low
1061,33,1607589,23,609,1217001.0488634189,0.7570349441700701,0,0,0.34463373186431706,0,Medium
1062,60,1765741,23,350,211371.51645218927,0.11970697653403828,4,0,0.43280309729814964,0,Medium
1063,38,1006412,23,794,643787.198117237,0.6396855344702139,0,0,0.22748365719707309,0,Low
1064,45,2087139,16,708,989872.205034072,0.47427229572830176,0,2,0.2676148884504732,0,Low
1065,53,591799,23,572,268681.67356873053,0.4540083264228742,7,2,0.5082054628603324,1,Medium
1066,60,488874,23,757,73793.06235688837,0.1509449517808032,4,5,0.38112537234750266,0,Medium
1067,63,1920496,17,419,513005.78616174887,0.26712150723654143,2,1,0.41500417284701974,0,Medium
1068,32,1539658,11,345,991975.6629685716,0.6442831219456344,4,1,0.5841101312289537,1,Medium
1069,64,773818,8,542,560152.8293496752,0.7238818809457459,5,2,0.5523633387288318,0,Medium
1070,56,1629615,22,610,766543.3175969059,0.4703830767370857,0,0,0.28596711416164633,0,Low
1071,24,1584468,23,630,550349.7131834942,0.3473403774538168,7,1,0.38025602215743,0,Medium
1072,25,542718,15,310,77044.38059593466,0.14196024564494758,7,3,0.646569692765353,1,High
1073,57,1017167,17,723,587439.339376325,0.5775249682464384,3,2,0.3640491938801679,0,Medium
1074,28,669478,15,347,197437.5160203218,0.29491262748039787,4,3,0.6056871717298459,1,High
1075,62,2024833,15,676,280458.80989808554,0.13850960049450278,6,0,0.249400158540459,0,Low
1076,48,887371,3,307,502337.3602913815,0.5660962103690356,3,5,0.7411269994764045,1,High
1077,51,1970415,22,825,866990.1968830744,0.44000385547363086,2,2,0.21801251666220217,0,Low
1078,29,2213514,21,669,239886.27008440325,0.10837350479120676,7,1,0.28286141368551404,0,Low
1079,49,962643,6,739,171010.4748442159,0.17764682737444296,7,5,0.4319457233969665,0,Medium
1080,34,2216489,0,783,1306490.2694666896,0.589441350472161,2,1,0.33043650230222443,0,Medium
1081,60,507627,23,572,73387.60145313093,0.144569933146052,5,3,0.4511132356335394,1,Medium
1082,61,1888351,28,430,1333504.6536215278,0.7061741453900932,3,2,0.5392789350699577,1,Medium
1083,42,1892210,22,820,601587.2867777396,0.3179283941939529,6,5,0.34705029973094187,0,Medium
1084,31,2291226,28,413,371331.0456745172,0.16206652930549725,3,0,0.3651605936712204,0,Medium
1085,43,1730360,19,831,1093293.6438208257,0.6318301647176459,4,4,0.35138539917729544,0,Medium
1086,21,1129119,0,798,527410.4281768546,0.46709906411711666,2,4,0.429917390485761,1,Medium
1087,57,2197871,7,638,691555.7642238635,0.31464802266550834,3,5,0.41528099829933546,1,Medium
1088,41,1354853,25,320,520627.789553943,0.38426883916848764,1,0,0.4780642432382929,1,Medium
1089,46,1148292,22,332,132040.57780169972,0.11498867692337814,4,1,0.49819310225085295,0,Medium
1090,56,2069819,7,432,1167148.1169899264,0.5638889762776004,7,4,0.6284850352555199,1,High
1091,43,586885,9,325,208955.4640131178,0.3560415822744112,4,0,0.5489666826886486,1,Medium
1092,21,681864,0,663,408999.95941157104,0.5998262988096908,1,5,0.5759764140476525,1,Medium
1093,60,1082733,20,391,584372.4405594475,0.5397198021667831,6,5,0.6972017400004562,1,High
1094,35,1835410,24,844,1020263.9117524147,0.5558779301368166,7,5,0.39557736784554515,0,Medium
1095,41,649760,20,537,425608.977531568,0.6550248977031027,2,3,0.527529731055772,1,Medium
1096,29,2330812,28,317,1262858.7760834147,0.5418106548633758,3,1,0.5306168878737052,1,Medium
1097,29,2491667,13,573,979494.6059554511,0.3931081504693248,3,0,0.3052276773665923,0,Medium
1098,30,2039549,13,588,760648.3580258201,0.37294929321424497,2,5,0.4454494570844074,0,Medium
1099,46,1536664,9,326,282296.6629567973,0.18370747473539908,6,3,0.594443766115911,1,Medium
1100,61,1932974,27,733,1247948.0964715914,0.6456103892093693,7,2,0.3898290918678479,0,Medium
1101,55,519601,18,407,328790.99521090026,0.6327759092282352,1,4,0.627229104935189,1,High
1102,45,596177,24,623,162403.8951157623,0.27240885695986644,1,4,0.41337495113223305,0,Medium
1103,46,2180221,28,830,1534608.1556692633,0.7038773388887013,7,4,0.38974217636708197,0,Medium
1104,31,312938,15,403,160318.85104053855,0.5123022804534398,6,0,0.5663617672595191,1,Medium
1105,58,1479418,8,631,643666.3517011802,0.4350807896761971,1,2,0.3525998996957012,0,Medium
1106,22,1294199,19,661,145270.48724719058,0.1122474111378471,7,0,0.2959542495002967,0,Low
1107,27,1612994,15,588,593450.865446419,0.36791883010502147,4,5,0.48918413589113413,0,Medium
1108,38,2219398,19,743,1217272.195176486,0.5484695377649642,7,0,0.294008896643902,0,Low
1109,47,1498609,26,336,244008.7421032455,0.16282348638186844,6,2,0.5491292357852722,0,Medium
1110,54,1239479,7,647,522684.7199168406,0.4216971162212838,3,5,0.4692992242832178,1,Medium
1111,47,1485622,6,342,1181671.413453602,0.7954051659531173,0,5,0.6872145947490649,1,High
1112,37,845501,10,425,508633.99400923273,0.6015770460463473,4,3,0.6131836808975811,1,High
1113,63,1602619,20,308,773759.8723998538,0.4828096212511232,7,5,0.7321281599212203,1,High
1114,64,1304735,5,825,617300.1627916903,0.47312301945735363,4,1,0.26215381861008547,0,Low
1115,44,2312236,14,430,302060.23911825096,0.1306355575807361,3,4,0.470434208312684,0,Medium
1116,45,1673464,18,624,1288768.273377704,0.7701201061855553,2,2,0.4247382295214583,0,Medium
1117,27,1811602,13,483,1358202.1540093932,0.7497243621995301,6,3,0.5938833898425034,1,Medium
1118,26,1121485,14,581,647863.1528662972,0.5776832974728126,6,5,0.5842400300573332,0,Medium
1119,44,745292,5,352,126184.01329012323,0.169308154777085,5,2,0.569054279959746,1,Medium
1120,53,1378290,28,832,338347.76708554826,0.24548372772460678,3,1,0.18172510971867864,0,Low
1121,49,989746,23,676,226391.2092463019,0.22873667511290968,2,2,0.30962286298794994,0,Medium
1122,63,617192,9,594,286194.97906361404,0.46370493957085324,3,2,0.4438195416804044,0,Medium
1123,42,655439,13,507,160885.83458979483,0.24546271215138987,4,3,0.4954334239887195,0,Medium
1124,46,312026,15,776,183178.10621147303,0.5870603930809388,6,4,0.46398623342138257,0,Medium
1125,48,1981063,12,368,954200.627511723,0.4816609201785723,5,4,0.6229378158838662,1,High
1126,41,588988,10,736,66179.1180659997,0.11236072392985885,6,3,0.35626327413662107,0,Medium
1127,27,354708,24,600,220216.93810410934,0.6208400659249561,1,3,0.4773563165616146,1,Medium
1128,37,1924438,2,326,446816.237416196,0.23218011565776397,4,0,0.49338923906228876,0,Medium
1129,40,1696268,7,405,1149085.1625333517,0.6774195837764738,7,0,0.5633150149371129,1,Medium
1130,61,1580985,27,310,551023.5572869112,0.34853180598608535,4,1,0.5408176105478665,1,Medium
1131,40,1937094,2,515,652866.1052620438,0.33703377598714557,0,0,0.33643814671258065,0,Medium
1132,42,2307708,1,620,249860.47221984388,0.10827213504474738,4,0,0.2828526005154429,0,Low
1133,48,1603027,20,759,1268652.0598156948,0.791410288046112,4,2,0.3739748304230752,1,Medium
1134,60,1127013,13,825,595517.0924121699,0.5284030374203047,4,2,0.3007948926788661,0,Medium
1135,27,739844,19,459,292912.4639501957,0.39591111633019355,7,3,0.5934066450842205,1,Medium
1136,21,1568276,28,763,262897.9207921077,0.16763498312293734,5,5,0.35103644027886427,0,Medium
1137,52,587249,20,821,346126.7010672344,0.5894036449057118,0,4,0.33760721919759257,0,Medium
1138,33,631301,21,572,188071.7199054667,0.29791132899435724,2,1,0.3743561998248454,0,Medium
1139,50,1343840,14,540,1064047.9064760397,0.7917965728628703,5,0,0.4799736799405394,0,Medium
1140,43,1697955,2,466,1299586.1488430724,0.7653831514045263,5,2,0.5942839714064464,0,Medium
1141,39,1070802,0,626,658230.2079787685,0.614707675161952,6,4,0.6283691952921306,1,High
1142,52,564491,14,828,440162.0554981544,0.7797503511980783,6,0,0.33975138262056803,0,Medium
1143,50,448182,19,572,77958.43701957665,0.173943703717634,6,5,0.5344848373669034,0,Medium
1144,49,1007161,21,675,298059.9841033432,0.29594075237558165,6,4,0.440525087098493,0,Medium
1145,49,755987,1,674,209612.74391436396,0.27727030215382537,6,2,0.4329288661450507,1,Medium
1146,50,424926,17,633,63912.635635934304,0.15040886092151176,0,3,0.346731196830767,0,Medium
1147,36,381147,0,302,297507.5757959185,0.7805586185800191,1,5,0.8538788307289908,1,High
1148,60,1892063,8,542,268638.62521236733,0.1419818606528257,2,5,0.43839639181310486,0,Medium
1149,39,2227298,2,350,1558400.8377421338,0.6996822327960308,6,0,0.5880739637886434,0,Medium
1150,38,1778367,1,649,1134087.749698308,0.6377129972037876,7,0,0.4343170103498485,0,Medium
1151,21,911781,3,473,331074.02821727033,0.3631069612300216,5,1,0.5024878145836666,1,Medium
1152,34,2266714,15,415,256513.03852322954,0.11316515384085929,5,0,0.3864612240149251,0,Medium
1153,22,788633,21,660,82228.5022834967,0.10426713348730866,0,2,0.2747626521520072,0,Low
1154,48,2477028,0,654,601411.7186584711,0.24279568848574629,1,4,0.4084910047101363,0,Medium
1155,50,467071,8,375,208179.89967907465,0.4457136060236552,6,5,0.7195580053028551,1,High
1156,58,2075823,24,380,872960.3452523649,0.420536984729606,7,4,0.6241653860368302,1,High
1157,24,2194656,7,528,1118626.7054395746,0.5097048035954493,1,3,0.4358495259138951,1,Medium
1158,21,755884,5,371,484046.58357653086,0.6403715167625335,3,5,0.7121809346944981,1,High
1159,28,1845140,19,702,671904.4658442121,0.36414823040214406,6,5,0.4339201499765328,1,Medium
1160,49,855943,17,517,181677.82783773218,0.2122545868565222,3,3,0.4585349866930938,0,Medium
1161,59,867327,15,751,572465.5188202325,0.6600342417798967,5,2,0.39799233978455073,0,Medium
1162,23,372219,7,666,123905.55490009539,0.3328834769318476,5,4,0.4727074159058501,0,Medium
1163,52,2146252,22,611,645629.7928319422,0.30081732845534553,4,5,0.43789497801179184,0,Medium
1164,30,1018590,27,597,646823.4194565443,0.6350184269004647,2,3,0.4694029425229501,0,Medium
1165,30,666042,29,323,502127.4697338416,0.7538976066582012,0,5,0.7128348110286098,1,High
1166,39,1639091,3,409,1213702.4618846055,0.7404728974075299,4,3,0.6353101602607267,1,High
1167,54,1354490,2,351,265764.0739795029,0.19620969810002503,2,1,0.4945125560702214,0,Medium
1168,53,1637900,14,589,740675.9176971562,0.4522107074285098,5,1,0.39911228867184917,1,Medium
1169,43,1165048,5,743,192243.6368218587,0.1650091986097214,3,2,0.2740146383366629,0,Low
1170,48,1576137,0,766,1217854.5354599992,0.7726831712344797,0,2,0.40494569970144134,0,Medium
1171,52,1475175,17,558,369766.65758385655,0.25065952011378756,1,2,0.3567843556822091,0,Medium
1172,27,978063,22,623,232975.29352889655,0.23820070233604232,1,2,0.33160570629442465,0,Medium
1173,49,1538669,10,637,1111257.4807194448,0.7222199711045357,4,4,0.5046764550001279,1,Medium
1174,28,2491951,2,721,1937480.411080715,0.7774953885853755,4,0,0.3283881372841747,0,Medium
1175,21,922673,29,558,542847.8147065127,0.5883425815066797,0,2,0.42991311145285116,0,Medium
1176,23,2347152,12,364,433527.2448000422,0.18470352358945744,1,1,0.40430537396864075,0,Medium
1177,44,2382174,16,462,1048392.2222288834,0.44009892737847167,6,5,0.5812385550402475,1,Medium
1178,43,1224914,17,463,822681.1085311627,0.6716235658431227,6,0,0.5228707217111931,0,Medium
1179,28,905750,25,338,453539.8464006202,0.5007340285957717,4,0,0.5507239985263471,1,Medium
1180,57,479340,25,619,92424.61236583596,0.19281639830983427,7,4,0.49023583350812067,1,Medium
1181,23,342039,13,659,75358.51976663418,0.22032142465225948,1,3,0.36335675090447783,0,Medium
1182,53,1396376,24,568,984304.2877148512,0.7048991730843636,3,5,0.561436482928561,1,Medium
1183,48,918914,6,623,430897.53384450416,0.46892041458123845,4,5,0.5229106397993646,0,Medium
1184,28,1467574,6,625,871864.7881967365,0.5940857416366987,5,0,0.3890102922234437,0,Medium
1185,54,541324,13,556,195495.78926541135,0.36114376836314543,6,4,0.550523845620681,1,Medium
1186,55,809662,25,499,382759.5394260646,0.4727399080431891,2,4,0.5379427203898566,0,Medium
